"Region","Date","Type","AveragePrice","TotalVolume","X4046","X4225","X4770","TotalBags","SmallBags","LargeBags","XLargeBags","Year"
"Sacramento",2018-02-04,"Conventional",0.86,862337.1,262795.28,518775.3,1051.29,79715.23,71669.96,1595.61,6449.66,2018
"San Diego",2018-02-04,"Conventional",0.88,858101.65,311038.84,318396.18,23719.23,204947.4,193681.96,8547.66,2717.78,2018
"San Francisco",2018-02-04,"Conventional",0.84,1706251.05,459981.14,1113987.54,2886.78,129395.59,126171.02,282.38,2942.19,2018
"California",2018-02-11,"Conventional",0.98,6718358.1,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,2018
"Los Angeles",2018-02-11,"Conventional",0.85,3323882.38,1497227.27,412653.41,79663.02,1334338.68,1271672.84,20164.55,42501.29,2018
"Sacramento",2018-02-11,"Conventional",1.07,554598.15,193066.47,282308.93,1180.54,78042.21,70403.14,1800.9,5838.17,2018
"San Diego",2018-02-11,"Conventional",0.93,558926.47,222366.32,136214.59,16577.9,183767.66,175708.38,5873.73,2185.55,2018
"San Francisco",2018-02-11,"Conventional",1.32,823086.86,267695.96,405148.34,3199.77,147042.79,144064.49,120.38,2857.92,2018
"California",2018-02-18,"Conventional",1.1,6379219.83,2086478.7,2413234.64,114573.33,1764933.16,1640897.04,47009.82,77026.3,2018
"Los Angeles",2018-02-18,"Conventional",1.08,2749718.75,1148398.39,357520.77,74811.86,1168987.73,1089251.46,33031.23,46705.04,2018
"Sacramento",2018-02-18,"Conventional",1.19,530247.15,131656.46,330556.13,700.57,67333.99,57058.58,3145.98,7129.43,2018
"San Diego",2018-02-18,"Conventional",1.23,447962.28,152250.41,119244.74,18614.87,157852.26,147616.58,7409.57,2826.11,2018
"San Francisco",2018-02-18,"Conventional",1.06,1149074.92,193705.48,835774.38,2425.38,117169.68,113216.42,316.78,3636.48,2018
"California",2018-02-25,"Conventional",1.03,6750361.46,2666133.31,1947660.32,110662.05,2025905.78,1908897.38,42064.35,74944.05,2018
"Los Angeles",2018-02-25,"Conventional",1,3029956.79,1191842.89,462947.54,74821.65,1300344.71,1220997.59,30525.57,48821.55,2018
"Sacramento",2018-02-25,"Conventional",0.99,589559.59,199926,308881.68,1158.23,79593.68,72189.31,1982.31,5422.06,2018
"San Diego",2018-02-25,"Conventional",1.07,538360.91,175663.85,163499.41,15737.33,183460.32,174528.26,6291.5,2640.56,2018
"San Francisco",2018-02-25,"Conventional",1.17,984000.13,383689.73,431346.38,2127.86,166836.16,162913.33,609.2,3313.63,2018
"California",2018-03-04,"Conventional",1.13,6295529.61,2380723.98,1676629.99,116796.74,2121378.9,1992549.07,47126.97,81702.86,2018
"Los Angeles",2018-03-04,"Conventional",1.1,2667104.06,985767.65,371412.09,77531.99,1232392.33,1144956.76,33430.29,54005.28,2018
"Sacramento",2018-03-04,"Conventional",1.18,559943.98,181586.15,241036.31,1031.75,136289.77,128164.6,2453.04,5672.13,2018
"San Diego",2018-03-04,"Conventional",1.24,459124.87,144401.02,122241.79,18028.76,174453.3,165182.9,6458.18,2812.22,2018
"San Francisco",2018-03-04,"Conventional",1.16,1051308.5,386100.25,426277.63,2512.69,236417.93,231913.11,1286.43,3218.39,2018
"California",2018-03-11,"Conventional",1.11,6488605.43,2277437.31,1750118.87,108244.33,2352804.92,2230913.33,41105.34,80786.25,2018
"Los Angeles",2018-03-11,"Conventional",1.03,3059034.3,1152656.67,373411.39,72380.13,1460586.11,1373991.99,29875.02,56719.1,2018
"Sacramento",2018-03-11,"Conventional",1.18,546435.55,151094.92,271726.6,862.4,122751.63,115769.46,1627.32,5354.85,2018
"San Diego",2018-03-11,"Conventional",1.14,512155.1,165801.09,124279.19,16482.97,205591.85,197838.66,6495.41,1257.78,2018
"San Francisco",2018-03-11,"Conventional",1.29,904333.98,270255.15,434279.15,2517.79,197281.89,193813.92,196.57,3271.4,2018
"California",2018-03-18,"Conventional",1.02,6802084.11,2161037.82,2305253.24,94087.86,2241705.19,2116307.93,38597.17,86800.09,2018
"Los Angeles",2018-03-18,"Conventional",0.91,3395262.7,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34,2018
"Sacramento",2018-03-18,"Conventional",1.14,517463.38,154151.99,270169.95,840.67,92300.77,84669.16,734.35,6897.26,2018
"San Diego",2018-03-18,"Conventional",0.92,643491.07,159346.7,256098.92,13404.8,214640.65,201973.65,9993.67,2673.33,2018
"San Francisco",2018-03-18,"Conventional",1.38,777300.99,215279.75,435108.21,2698.44,124214.59,119694.95,92.29,4427.35,2018
"California",2018-03-25,"Conventional",1.04,6687009.44,1932162.02,2715163.6,92955.04,1946728.78,1827362.5,37434.21,81932.07,2018
"Los Angeles",2018-03-25,"Conventional",1.02,2843541.07,1007972.48,439940.61,63511.29,1332116.69,1248694.27,26861.69,56560.73,2018
"Sacramento",2018-03-25,"Conventional",1.13,570446.95,135652.39,361227.57,812.1,72754.89,67652.14,624.2,4478.55,2018
"San Diego",2018-03-25,"Conventional",1.1,488321.93,140383.72,156203,13940.11,177795.1,168263.27,7442.94,2088.89,2018
"San Francisco",2018-03-25,"Conventional",1.01,1203274.11,198289.36,895797.12,2202.74,106984.89,103033.73,186.2,3764.96,2018
"California",2018-04-01,"Conventional",1.21,6134850.93,1998580.7,1843635.19,105071.07,2187563.97,1847127,244874.48,95562.49,2018
"Los Angeles",2018-04-01,"Conventional",1.1,2908296.55,971376.39,406379.62,69651.39,1460889.15,1257933.72,139669.23,63286.2,2018
"Sacramento",2018-04-01,"Conventional",1.35,520502.26,158328.97,281350.28,918.29,79904.72,70373.63,3045.38,6485.71,2018
"San Diego",2018-04-01,"Conventional",1.21,492809.3,131049.45,129866.05,17020.78,214873.02,147871.52,65133.72,1867.78,2018
"San Francisco",2018-04-01,"Conventional",1.43,795482.4,232006.31,439602.63,2228.93,121644.53,116307.2,317.62,5019.71,2018
"California",2018-04-08,"Conventional",0.93,7980946.27,2742336.49,2991201.15,104338.3,2143070.33,1988641.24,85552.66,68876.43,2018
"Los Angeles",2018-04-08,"Conventional",0.97,3218724.02,1213275.37,493085.63,67947.52,1444415.5,1347878.13,58419.42,38117.95,2018
"Sacramento",2018-04-08,"Conventional",0.9,715025.33,203035.15,435717.83,982.09,75290.26,67704.33,1205.69,6380.24,2018
"San Diego",2018-04-08,"Conventional",1.06,540826,158065.84,166091.53,17061,199607.63,184278.51,12965.79,2363.33,2018
"San Francisco",2018-04-08,"Conventional",0.87,1459227.33,408167.43,922121.38,2041.12,126897.4,122851,338.29,3708.11,2018
"California",2018-04-15,"Conventional",1.06,6628348.74,2674908.49,1900645.11,104954.78,1947840.36,1817826.19,76296.6,53717.57,2018
"Los Angeles",2018-04-15,"Conventional",1.01,2897062.33,1114196.83,432868.7,69670.73,1280326.07,1191137.62,58918.76,30269.69,2018
"Sacramento",2018-04-15,"Conventional",1.14,572067.61,197569.34,295355.71,949.62,78192.94,71798.31,1446.77,4947.86,2018
"San Diego",2018-04-15,"Conventional",1.18,479181.95,150158.45,129717.56,16781.9,182524.04,171637.12,8733.59,2153.33,2018
"San Francisco",2018-04-15,"Conventional",1.13,1034478.03,435699.38,461266.16,2130.76,135381.73,131445.18,665.77,3270.78,2018
"California",2018-04-22,"Conventional",1.06,6979237.55,2132206.83,2953974.58,95722.63,1797333.51,1659351.09,49228.03,88754.39,2018
"Los Angeles",2018-04-22,"Conventional",1.08,2845564.68,1025580.65,528589.43,63289.77,1228104.83,1135114.76,35877.38,57112.69,2018
"Sacramento",2018-04-22,"Conventional",1.15,583816.07,155567.66,358683.09,936.54,68628.78,59635.37,1751.66,7241.75,2018
"San Diego",2018-04-22,"Conventional",1.13,512420.25,142432.79,185700.69,15493.81,168792.96,158846.84,7676.12,2270,2018
"San Francisco",2018-04-22,"Conventional",0.97,1334224.75,270423.2,955734.78,1624.46,106442.31,101299.73,881.52,4261.06,2018
"California",2018-04-29,"Conventional",1.16,6375659.22,2011500.55,2361398.37,101999.26,1900761.04,1756488.68,45676.27,98596.09,2018
"Los Angeles",2018-04-29,"Conventional",1.06,3165706.56,1042854.85,772407.22,69147.43,1281297.06,1180496.53,32636.18,68164.35,2018
"Sacramento",2018-04-29,"Conventional",1.34,479557.36,147202.39,253728.49,979.37,77647.11,69915.49,2317.62,5414,2018
"San Diego",2018-04-29,"Conventional",1.06,580811.76,137094.31,267253.97,16056.62,160406.86,149416.57,8080.29,2910,2018
"San Francisco",2018-04-29,"Conventional",1.44,771379.01,208864.27,426989.35,1761.65,133763.74,129591.86,252.19,3919.69,2018
"California",2018-05-06,"Conventional",0.85,10094234.35,3254794.46,3610156.5,105864.37,3123419.02,2796915.41,240425.99,86077.62,2018
"Los Angeles",2018-05-06,"Conventional",0.84,4576287.5,1597424.84,701162.62,71431.52,2206268.52,2011254.18,137804.97,57209.37,2018
"Sacramento",2018-05-06,"Conventional",0.89,819053.65,239937.6,492858.71,876.71,85380.63,76925.2,1835.34,6620.09,2018
"San Diego",2018-05-06,"Conventional",0.83,795859.54,192311.64,268307.79,16457.61,318782.5,246911.78,70075.17,1795.55,2018
"San Francisco",2018-05-06,"Conventional",0.87,1626642.95,449327.43,1016977,2084.07,158254.45,153510.72,414.24,4329.49,2018
"California",2018-05-13,"Conventional",1.05,6788833.84,2571518.16,1741569.28,105679.43,2370066.97,2185146.59,92421.81,92498.57,2018
"Los Angeles",2018-05-13,"Conventional",0.92,3344269.24,1278277.84,399397.03,71842.4,1594751.97,1471852.68,60427.89,62471.4,2018
"Sacramento",2018-05-13,"Conventional",1.24,528952.41,191712.67,248330.64,837.59,88071.51,80397.16,1005.77,6668.58,2018
"San Diego",2018-05-13,"Conventional",1.01,541012.81,164526.67,146815.27,17441,212229.87,191483.07,18397.91,2348.89,2018
"San Francisco",2018-05-13,"Conventional",1.28,861725.29,301044.06,402096.65,1537.53,157047.05,153195.1,326.25,3525.7,2018
"California",2018-05-20,"Conventional",1.15,6107948.96,2181143.55,1982500.62,120959.29,1823345.5,1683407.24,47149.23,92789.03,2018
"Los Angeles",2018-05-20,"Conventional",1.04,2927652.39,1125760.52,488736.35,79717.52,1233438,1135814.57,32751.81,64871.62,2018
"Sacramento",2018-05-20,"Conventional",1.32,495650.7,162350.96,259352.64,800.63,73146.47,65525.82,2189.95,5430.7,2018
"San Diego",2018-05-20,"Conventional",0.99,511700.87,150668.15,192479.96,20767.64,147785.12,138110.78,7106.56,2567.78,2018
"San Francisco",2018-05-20,"Conventional",1.43,791906.17,233520.4,433028.36,1668.36,123689.05,119284.42,809.37,3595.26,2018
"California",2018-05-27,"Conventional",1.15,6508694.8,2262725.96,1862170.67,137705.2,2246092.97,1884065.18,270851.15,91176.64,2018
"Los Angeles",2018-05-27,"Conventional",1.02,3184339.1,1240830.21,387388.36,89543.17,1466577.36,1248494.73,154495.44,63587.19,2018
"Sacramento",2018-05-27,"Conventional",1.33,528364.19,166484.83,278421.43,753.04,82704.89,75557.59,1683.89,5463.41,2018
"San Diego",2018-05-27,"Conventional",1.06,568411.59,152309.98,154367.53,24932.46,236801.62,157080.98,77132.87,2587.77,2018
"San Francisco",2018-05-27,"Conventional",1.43,809183.25,216818.7,434563.82,1585.01,156215.72,152745.63,195.73,3274.36,2018
"California",2018-06-03,"Conventional",1.1,7111190.03,2481805.2,2070019.26,125632.97,2433732.6,2238394.95,96234.86,99102.79,2018
"Los Angeles",2018-06-03,"Conventional",0.96,3433759.97,1258719.38,441223.66,81658.52,1652158.41,1522359.55,59636.85,70162.01,2018
"Sacramento",2018-06-03,"Conventional",1.23,595937.52,195211.06,314080.99,696.54,85948.93,78698.61,1764.45,5485.87,2018
"San Diego",2018-06-03,"Conventional",1.01,597493.68,168990.91,178206.29,23093.15,227203.33,202925.88,21397.45,2880,2018
"San Francisco",2018-06-03,"Conventional",1.39,904180.89,273385.67,472132.71,1716.28,156946.23,152673.35,295.94,3976.94,2018
"California",2018-06-10,"Conventional",1.07,7042283.35,2510328.68,2113127.62,134295.14,2284531.91,2147142.46,49638.36,87751.09,2018
"Los Angeles",2018-06-10,"Conventional",0.95,3354226.35,1343839.99,384178.68,87001.2,1539206.48,1442267.35,36381.26,60557.87,2018
"Sacramento",2018-06-10,"Conventional",1.13,620218.33,207077.85,328602.09,373.87,84164.52,77108.99,1147.29,5908.24,2018
"San Diego",2018-06-10,"Conventional",1.03,552819.78,160259.11,155366.5,25234.19,211959.98,200695.7,9005.39,2258.89,2018
"San Francisco",2018-06-10,"Conventional",1.38,931763.63,219108.8,552416.24,1761.58,158477.01,155351.69,270.57,2854.75,2018
"California",2018-06-17,"Conventional",1.14,6719738.66,2453766.33,1951344.6,141927.83,2172699.9,2015047.41,66600.26,91052.23,2018
"Los Angeles",2018-06-17,"Conventional",1.02,3251137.49,1321808.29,401468.64,93583.8,1434276.76,1316892.85,50337.05,67046.86,2018
"Sacramento",2018-06-17,"Conventional",1.26,567508.26,189624.36,291897.88,742.27,85243.75,78974.09,2213.53,4056.13,2018
"San Diego",2018-06-17,"Conventional",1.09,546879.97,156339.04,162472.37,25107.83,202960.73,190915.64,9682.87,2362.22,2018
"San Francisco",2018-06-17,"Conventional",1.4,868099.51,236175.2,467179.46,2047.63,162697.22,159754.92,693.29,2249.01,2018
"California",2018-06-24,"Conventional",1.13,6508328.72,2471885.05,1875405.48,131400.7,2029637.49,1873893.94,72921.84,82821.71,2018
"Los Angeles",2018-06-24,"Conventional",0.99,3166216.92,1398038.39,382357.64,86524.13,1299296.76,1185328.45,54251.57,59716.74,2018
"Sacramento",2018-06-24,"Conventional",1.3,545050.5,173642.72,280096.22,536.15,90775.41,82992.03,3888.9,3894.48,2018
"San Diego",2018-06-24,"Conventional",1.09,519747.37,142235.97,155001.31,24591.8,197918.29,188483.59,7082.48,2352.22,2018
"San Francisco",2018-06-24,"Conventional",1.39,849741.69,233494.83,446143.2,1806.63,168297.03,163970.07,1577.77,2749.19,2018
"California",2018-07-01,"Conventional",1.09,7180156.76,2783456.63,1981059.57,152715.28,2262925.28,1934008.57,240624.79,88291.92,2018
"Los Angeles",2018-07-01,"Conventional",1.04,3179277.19,1256083.02,437882.75,101309.66,1384001.76,1182510.93,138333.34,63157.49,2018
"Sacramento",2018-07-01,"Conventional",1.24,621095.85,204753.27,302729.19,449.12,113164.27,103417.41,3936.64,5810.22,2018
"San Diego",2018-07-01,"Conventional",1.09,584547.7,137048.12,176161.59,27939.83,243398.16,174137.22,66627.61,2633.33,2018
"San Francisco",2018-07-01,"Conventional",1.17,1037535.75,415464.03,432094.64,1621.49,188355.59,184254.01,1122.03,2979.55,2018
"California",2018-07-08,"Conventional",1.01,8275528.18,2759063.3,2816949.38,376374.16,2323141.34,2026543.11,148054.82,148543.41,2018
"Los Angeles",2018-07-08,"Conventional",1.04,3414540.73,1244443.15,434633.31,210553.86,1524910.41,1342013.7,86790.97,96105.74,2018
"Sacramento",2018-07-08,"Conventional",1.11,696242.16,189165.53,381879.19,25587.03,99610.41,85745.8,4202.3,9662.31,2018
"San Diego",2018-07-08,"Conventional",1.11,592440.3,137199.07,175857.54,45809.36,233574.33,188125.55,38651,6797.78,2018
"San Francisco",2018-07-08,"Conventional",0.95,1484762.18,426266.14,896808.74,12725.67,148961.63,142447.09,1500.73,5013.81,2018
"California",2018-07-15,"Conventional",1.14,6651796.99,2453641.64,1915608.9,154454.63,2128091.82,1950915.69,81402.68,95773.45,2018
"Los Angeles",2018-07-15,"Conventional",1.05,3136668.81,1253158.04,406157.92,103587.58,1373765.27,1248683.51,54661.02,70420.74,2018
"Sacramento",2018-07-15,"Conventional",1.31,546116.85,172097.5,281486.6,834.8,91697.95,82812.84,4913.9,3971.21,2018
"San Diego",2018-07-15,"Conventional",1.15,523531.8,143054.9,166112.64,25995.7,188368.56,174179.51,10586.83,3602.22,2018
"San Francisco",2018-07-15,"Conventional",1.31,920704.56,293561.35,450961.4,1337.51,174844.3,170718.32,2025.12,2100.86,2018
"California",2018-07-22,"Conventional",1.14,6778957.79,2140850.85,2505446.57,144484.55,1988175.82,1839704.17,68080.13,80391.52,2018
"Los Angeles",2018-07-22,"Conventional",1.11,2965240.83,1147939.86,415775.27,94128.81,1307396.89,1199684.43,49477.9,58234.56,2018
"Sacramento",2018-07-22,"Conventional",1.24,589774.58,149983.83,359586.3,343.34,79861.11,72764.72,2958.76,4137.63,2018
"San Diego",2018-07-22,"Conventional",1.17,529488.04,144762.78,169776.17,27035.3,187913.79,175822.91,10073.1,2017.78,2018
"San Francisco",2018-07-22,"Conventional",1.16,1103334.67,215176.24,738276.88,1667.4,148214.15,144413.49,1208.24,2592.42,2018
"California",2018-07-29,"Conventional",1.19,6501318.77,1980086.2,2468489.43,110784.39,1941958.75,1816647.01,50935.45,74376.29,2018
"Los Angeles",2018-07-29,"Conventional",1.05,3028048.44,1076696.09,629207.22,74305.03,1247840.1,1158683.51,38088.22,51068.37,2018
"Sacramento",2018-07-29,"Conventional",1.42,521031.52,146181.62,292111.64,267.24,82471.02,77273.49,1233.79,3963.74,2018
"San Diego",2018-07-29,"Conventional",0.99,584399.22,141905.39,255054.38,18878.88,168560.57,156723.02,9217.55,2620,2018
"San Francisco",2018-07-29,"Conventional",1.55,880382.61,186798.17,519835.13,1473.98,172275.33,168837.29,343.93,3094.11,2018
"California",2018-08-05,"Conventional",1.24,6264096.62,2042460.92,2207840.57,126325.18,1887469.95,1742264.99,67670.45,77534.51,2018
"Los Angeles",2018-08-05,"Conventional",1.07,2959948.95,1190257,445724.54,83728.34,1240239.07,1133911.94,50271.37,56055.76,2018
"Sacramento",2018-08-05,"Conventional",1.45,497712.15,128244.77,292002.27,487.71,76977.4,71163.92,1902.6,3910.88,2018
"San Diego",2018-08-05,"Conventional",1.16,525026.59,148761.99,180736.41,22138.02,173390.17,161507.95,9691.73,2190.49,2018
"San Francisco",2018-08-05,"Conventional",1.59,869736,173341.1,550294.47,1437.66,144662.77,140650.7,1135.25,2876.82,2018
"California",2018-08-12,"Conventional",1.21,6555916.07,1941100.6,2328177.4,147595.57,2139042.5,1967457.55,72693.12,98891.83,2018
"Los Angeles",2018-08-12,"Conventional",1.09,3096741.04,1125373.62,394180.99,98752.73,1478433.7,1345744.78,56848.78,75840.14,2018
"Sacramento",2018-08-12,"Conventional",1.38,522801.03,117100.24,332894.06,458.16,72348.57,66611,2161.7,3575.87,2018
"San Diego",2018-08-12,"Conventional",1.13,531725.13,144008.32,151284.25,26584.81,209847.75,199295.18,7523.82,3028.75,2018
"San Francisco",2018-08-12,"Conventional",1.45,955608.6,160598.2,669788.17,1521.81,123700.42,119946.29,1118.89,2635.24,2018
"California",2018-08-19,"Conventional",1.3,5897913.08,1852032.02,1923556.06,146560.59,1975764.41,1806105.21,81833.77,87825.43,2018
"Los Angeles",2018-08-19,"Conventional",1.16,2768816.55,996910.37,354062.19,94179.77,1323664.22,1195473.66,59815.18,68375.38,2018
"Sacramento",2018-08-19,"Conventional",1.3,536250.4,128519.41,328922.45,1594.81,77213.73,71750.25,2769.45,2694.03,2018
"San Diego",2018-08-19,"Conventional",1.34,450127.65,126247.82,131921.95,25464.69,166493.19,152038.58,12512.71,1941.9,2018
"San Francisco",2018-08-19,"Conventional",1.66,814953.57,177469.63,479130.47,5363.89,152989.58,148581.89,2130.19,2277.5,2018
"California",2018-08-26,"Conventional",1.29,5790412.43,1743858.57,2053206.1,141467,1851880.76,1700676.41,68564.11,82640.24,2018
"Los Angeles",2018-08-26,"Conventional",1.27,2587479.45,940695.31,331327.41,92495.64,1222961.09,1108808.81,50409.15,63743.13,2018
"Sacramento",2018-08-26,"Conventional",1.36,453356.1,116893.61,260911.91,1740.84,73809.74,69553.75,1359.27,2896.72,2018
"San Diego",2018-08-26,"Conventional",1.38,457400.67,130154.83,125593.55,22523.3,179128.99,164884.85,12758.19,1485.95,2018
"San Francisco",2018-08-26,"Conventional",1.28,969488.19,161490.37,669376.22,6370.37,132251.23,129222.23,342.88,2686.12,2018
"California",2018-09-02,"Conventional",1.5,5530177.58,1643702.52,1779227.48,131793.41,1975454.17,1808394.58,75779.29,91280.3,2018
"Los Angeles",2018-09-02,"Conventional",1.38,2695712.49,921685.25,400774.47,88272.56,1284980.21,1159300.26,55361.88,70318.07,2018
"Sacramento",2018-09-02,"Conventional",1.59,427802.22,111394.23,232473.11,1809.79,82125.09,77221.39,1959.2,2944.5,2018
"San Diego",2018-09-02,"Conventional",1.49,475554.13,117344.12,153079.85,20038.94,185091.22,168978.64,14148.14,1964.44,2018
"San Francisco",2018-09-02,"Conventional",1.77,756205.14,153230.26,437456.47,5746.25,159772.16,156896.66,842.19,2033.31,2018
"California",2018-09-09,"Conventional",1.32,6171557.2,1755587.64,2369746.78,135077.18,1911145.6,1741195.12,81512.54,88437.94,2018
"Los Angeles",2018-09-09,"Conventional",1.36,2725524.64,878569.58,449999.96,90628.7,1306326.4,1179001.38,58057.32,69267.7,2018
"Sacramento",2018-09-09,"Conventional",1.31,505620.41,136619.92,296667.03,1484.53,70848.93,65761.86,2888.7,2198.37,2018
"San Diego",2018-09-09,"Conventional",1.39,484789.62,114380.94,176674.22,20883.44,172851.02,156352.19,15056.61,1442.22,2018
"San Francisco",2018-09-09,"Conventional",1.26,1031141.78,199271.87,699694.59,5849.44,126325.88,122304.13,1277.73,2744.02,2018
"California",2018-09-16,"Conventional",1.4,5441695.87,1730813.9,1615748.07,122581.11,1972552.79,1833301.99,57960.9,81289.9,2018
"Los Angeles",2018-09-16,"Conventional",1.3,2637065.2,886459.2,390303.8,81350.55,1278951.65,1174281.3,41674.51,62995.84,2018
"Sacramento",2018-09-16,"Conventional",1.51,403568.11,120676.5,196087.34,1725.05,85079.22,80193.06,1646.88,3239.28,2018
"San Diego",2018-09-16,"Conventional",1.35,474396.78,113961.93,155776.01,17756.85,186901.99,176179.63,10061.25,661.11,2018
"San Francisco",2018-09-16,"Conventional",1.72,738349.12,190859.38,391998.92,6148.5,149342.32,145602.11,837.21,2903,2018
"California",2018-09-23,"Conventional",1.19,6087560.63,1982300.05,2257909.82,117932.72,1729418.04,1601819.94,55512.18,72085.92,2018
"Los Angeles",2018-09-23,"Conventional",1.24,2544766.67,929947.23,379213.49,76486.65,1159119.3,1065121.22,40749.3,53248.78,2018
"Sacramento",2018-09-23,"Conventional",1.21,521183.46,146505.22,311161.83,1605.58,61910.83,58335.37,1047.65,2527.81,2018
"San Diego",2018-09-23,"Conventional",1.31,431896.5,102452.42,148843.27,17930.38,162670.43,148934.87,11260.01,2475.55,2018
"San Francisco",2018-09-23,"Conventional",1.12,1112520.34,289473.75,695263.65,6155.09,121627.85,119389.49,138.17,2100.19,2018
"California",2018-09-30,"Conventional",1.18,6044786.34,1976115.24,1964842.64,120289.08,1983539.38,1846779.95,53326.08,83433.35,2018
"Los Angeles",2018-09-30,"Conventional",1.08,2794990.87,987894.76,384050.8,75891.47,1347153.84,1246958.96,39018.04,61176.84,2018
"Sacramento",2018-09-30,"Conventional",1.32,462788.82,123934.88,266789.95,2321.83,69742.16,65767.73,514.79,3459.64,2018
"San Diego",2018-09-30,"Conventional",1.19,468714.47,116422.78,145026.04,18922.77,188342.88,174874.83,11528.06,1939.99,2018
"San Francisco",2018-09-30,"Conventional",1.38,945428.72,275359.1,518938.05,6321.86,144809.71,141576.27,202.01,3031.43,2018
"California",2018-10-07,"Conventional",1.13,6219004.27,1700292.61,2168126.18,117912.28,2232673.2,2091130.73,63427.69,78114.78,2018
"Los Angeles",2018-10-07,"Conventional",1.1,2814195.11,876268,325105.67,75701.94,1537119.5,1426668.01,46585.33,63866.16,2018
"Sacramento",2018-10-07,"Conventional",1.21,515471.11,110530.32,326831.49,1608.39,76500.91,74114.26,821.78,1564.87,2018
"San Diego",2018-10-07,"Conventional",1.23,465975.2,108946.57,124459.85,16785.9,215782.88,202334.72,12199.27,1248.89,2018
